season,week,is_playoff,is_neutral,home_completion_pct,home_passing_yds_pg,home_passing_tds_pg,home_passing_cpoe,home_sacks_pg,home_carries_pg,home_rushing_yds_pg,home_rushing_tds_pg,home_rushing_epa_pg,home_targets_pg,home_receiving_yds_pg,home_receiving_tds_pg,home_receiving_epa_pg,home_turnovers_pg,home_penalty_yds_pg,home_dst_tds_pg,home_passing_yds_allowed_pg,home_passing_tds_allowed_pg,home_rushing_yds_allowed_pg,home_rushing_tds_allowed_pg,home_receiving_yds_allowed_pg,home_receiving_tds_allowed_pg,away_completion_pct,away_passing_yds_pg,away_passing_tds_pg,away_passing_cpoe,away_sacks_pg,away_carries_pg,away_rushing_yds_pg,away_rushing_tds_pg,away_rushing_epa_pg,away_targets_pg,away_receiving_yds_pg,away_receiving_tds_pg,away_receiving_epa_pg,away_turnovers_pg,away_penalty_yds_pg,away_dst_tds_pg,away_passing_yds_allowed_pg,away_passing_tds_allowed_pg,away_rushing_yds_allowed_pg,away_rushing_tds_allowed_pg,away_receiving_yds_allowed_pg,away_receiving_tds_allowed_pg,home_spread_covered,home_win,home_rest,away_rest,spread
2021,10,0,0,0.6730769230769231,320.625,1.625,2.473907889308145,2.25,24.125,89.375,1.0,-3.8994832543100966,37.625,320.625,1.625,10.776935774964112,1.0,66.25,0.0,220.75,1.5,133.5,1.0,220.75,1.5,0.6534391534391534,290.6666666666667,2.2222222222222223,3.4803508211364065,1.8888888888888888,24.333333333333332,112.33333333333333,0.6666666666666666,0.18122592032887042,39.666666666666664,290.6666666666667,2.2222222222222223,9.444815255108525,2.0,55.44444444444444,0.1111111111111111,270.1111111111111,1.7777777777777777,121.77777777777777,1.1111111111111112,270.1111111111111,1.7777777777777777,0,0,7,7,-2.5
2021,10,0,0,0.6283524904214559,263.5,1.375,-2.2039707337800403,2.0,25.625,113.125,1.25,-0.5135657519624016,31.375,263.5,1.375,7.993456789692743,1.625,71.875,0.125,223.0,1.5,131.625,1.5,223.0,1.5,0.6769230769230768,308.44444444444446,2.5555555555555554,0.8592072378920663,1.4444444444444444,25.88888888888889,103.0,0.7777777777777778,-2.5485261742269465,35.666666666666664,308.44444444444446,2.5555555555555554,13.867650897747533,1.0,44.0,0.0,272.3333333333333,1.1111111111111112,99.55555555555556,1.1111111111111112,272.3333333333333,1.1111111111111112,2,1,8,8,-3.5
2021,11,0,0,0.661631419939577,254.22222222222223,1.6666666666666667,-0.8140401745628457,1.7777777777777777,23.77777777777778,82.88888888888889,0.4444444444444444,-4.957067998748346,36.111111111111114,254.22222222222223,1.6666666666666667,4.4041177389709,1.4444444444444446,48.77777777777778,0.0,256.3333333333333,2.111111111111111,122.11111111111111,1.1111111111111112,256.3333333333333,2.111111111111111,0.6966966966966968,256.7,1.5,5.250846288577682,1.9,28.0,114.5,1.3,-0.16491559681385243,32.5,256.7,1.5,7.7482658184869875,1.4,52.5,0.2,236.8,1.3,107.9,0.5,236.8,1.3,0,0,4,4,-7.0
2021,11,0,0,0.6628571428571429,290.1111111111111,2.111111111111111,5.369221536012883,1.5555555555555556,26.666666666666668,121.88888888888889,1.3333333333333333,0.6612729975236111,37.111111111111114,290.1111111111111,2.111111111111111,10.204374129521707,1.111111111111111,67.22222222222223,0.1111111111111111,201.22222222222223,0.6666666666666666,83.88888888888889,0.7777777777777778,201.22222222222223,0.6666666666666666,0.6312684365781711,240.3,1.7,-0.1520645227622711,1.8,26.9,136.3,1.2,1.6457651610145465,32.4,240.3,1.7,7.892106531322554,0.8,43.7,0.1,263.3,2.3,113.7,0.4,263.3,2.3,0,0,7,7,7.5
2021,11,0,0,0.5932203389830508,219.4,0.8,-5.745374048801204,2.5,29.4,116.0,1.1,-0.9613103458065227,33.7,219.4,0.8,-0.16748763949785817,1.7000000000000002,59.1,0.1,194.3,1.3,107.0,0.8,194.3,1.3,0.653846153846154,244.11111111111111,1.3333333333333333,0.58122351445612,2.2222222222222223,26.77777777777778,115.44444444444444,0.7777777777777778,-1.223065918161374,34.0,244.11111111111111,1.3333333333333333,3.040535656801652,1.5555555555555558,50.333333333333336,0.1111111111111111,290.1111111111111,2.4444444444444446,97.11111111111111,0.7777777777777778,290.1111111111111,2.4444444444444446,0,0,7,7,3.5
2021,11,0,0,0.6244725738396624,172.44444444444446,0.5555555555555556,-1.976609838942996,3.6666666666666665,29.555555555555557,136.55555555555554,1.0,0.18343830491094051,25.77777777777778,172.44444444444446,0.5555555555555556,1.9492256149550495,1.3333333333333333,56.77777777777778,0.1111111111111111,247.44444444444446,1.7777777777777777,122.77777777777777,1.0,247.44444444444446,1.7777777777777777,0.6375,276.22222222222223,1.5555555555555556,1.1478079259509615,3.111111111111111,31.333333333333332,154.11111111111111,1.2222222222222223,0.8542179107100437,34.333333333333336,276.22222222222223,1.5555555555555556,6.831744537504482,1.3333333333333335,51.77777777777778,0.0,298.55555555555554,1.5555555555555556,88.22222222222223,1.1111111111111112,298.55555555555554,1.5555555555555556,2,0,13,10,-5.0
2021,11,0,0,0.6496598639455783,227.6,1.0,2.703931981653059,3.0,29.3,154.1,1.6,2.237403694820693,28.1,227.6,1.0,7.7564525087499065,0.9000000000000001,64.4,0.1,248.6,2.1,94.7,1.0,248.6,2.1,0.6597014925373135,236.22222222222223,0.8888888888888888,-0.32880354025540703,3.0,24.666666666666668,108.22222222222223,0.8888888888888888,-1.182963849593461,34.888888888888886,236.22222222222223,0.8888888888888888,2.07585814523048,1.2222222222222223,55.77777777777778,0.0,257.0,1.7777777777777777,135.66666666666666,1.1111111111111112,257.0,1.7777777777777777,0,1,7,7,13.0
2021,11,0,0,0.5825825825825827,224.0,0.8888888888888888,-5.014150427996532,1.7777777777777777,23.444444444444443,119.0,1.0,0.13208901017141114,36.0,224.0,0.8888888888888888,-0.04853098939513028,1.6666666666666667,57.22222222222222,0.2222222222222222,274.77777777777777,1.2222222222222223,106.0,1.2222222222222223,274.77777777777777,1.2222222222222223,0.6392857142857143,254.44444444444446,1.4444444444444444,-1.0664694646863728,1.8888888888888888,27.666666666666668,117.88888888888889,1.2222222222222223,-1.0667182977018541,30.0,254.44444444444446,1.4444444444444444,9.015962132097128,1.4444444444444444,69.77777777777777,0.2222222222222222,225.44444444444446,1.4444444444444444,122.77777777777777,1.3333333333333333,225.44444444444446,1.4444444444444444,0,0,7,6,-6.5
2021,11,0,0,0.6803519061583578,271.6666666666667,2.0,1.6254768810669387,1.3333333333333333,27.88888888888889,122.44444444444444,0.4444444444444444,-2.636818826610869,36.111111111111114,271.6666666666667,2.0,9.37988448543214,0.6666666666666667,74.22222222222223,0.2222222222222222,260.55555555555554,1.4444444444444444,130.55555555555554,0.8888888888888888,260.55555555555554,1.4444444444444444,0.6547619047619048,244.4,1.8,4.2734063131025355,2.0,26.3,109.3,0.7,0.12054957708370506,31.8,244.4,1.8,8.39835964806998,0.8,41.4,0.0,221.0,1.5,107.2,0.8,221.0,1.5,2,1,7,7,-1.0
2021,11,0,0,0.6204986149584487,278.0,1.4444444444444444,-4.9043523663115876,2.7777777777777777,21.22222222222222,76.33333333333333,0.6666666666666666,-2.329202360375393,39.44444444444444,278.0,1.4444444444444444,0.4463358854078676,2.4444444444444446,56.333333333333336,0.0,299.3333333333333,1.6666666666666667,133.88888888888889,2.111111111111111,299.3333333333333,1.6666666666666667,0.6379746835443038,248.1,1.2,-0.8273880857612947,2.7,21.4,73.6,0.6,-3.3156156035594213,38.2,248.1,1.2,4.073601470976607,1.4000000000000001,51.5,0.1,290.8,1.8,109.3,0.9,290.8,1.8,0,0,7,10,-3.5
2021,11,0,0,0.6220735785953178,217.0,1.3,0.8806488662213777,1.7,28.8,144.5,1.4,2.7933997191490527,28.1,217.0,1.3,5.8338843604473745,0.7999999999999999,54.8,0.0,247.0,1.6,117.3,1.1,247.0,1.6,0.5934065934065934,214.66666666666666,2.111111111111111,-2.393996297360212,1.8888888888888888,29.444444444444443,118.88888888888889,0.8888888888888888,-1.6397538045334095,28.77777777777778,214.66666666666666,2.111111111111111,7.20520578252644,0.7777777777777777,53.888888888888886,0.2222222222222222,280.44444444444446,1.4444444444444444,72.88888888888889,0.6666666666666666,280.44444444444446,1.4444444444444444,2,1,7,7,2.5
2021,11,0,0,0.664576802507837,236.9,1.3,2.36152527018744,2.9,31.5,131.6,1.6,0.8381897939429537,30.8,236.9,1.3,8.815354821524242,1.2000000000000002,61.9,0.2,287.1,1.8,98.6,0.9,287.1,1.8,0.6543624161073825,223.66666666666666,1.1111111111111112,0.0500427280959062,2.888888888888889,22.666666666666668,75.77777777777777,0.4444444444444444,-4.681991124741,31.22222222222222,223.66666666666666,1.1111111111111112,1.2834275260698453,1.777777777777778,61.333333333333336,0.0,263.77777777777777,1.7777777777777777,136.88888888888889,1.6666666666666667,263.77777777777777,1.7777777777777777,0,0,7,14,10.5
2021,11,0,0,0.6772334293948127,314.0,1.6666666666666667,2.3492834478934803,2.2222222222222223,23.0,85.0,0.8888888888888888,-3.7025575316250356,37.22222222222222,314.0,1.6666666666666667,9.26095268848213,1.1111111111111112,66.44444444444444,0.0,243.11111111111111,1.8888888888888888,129.11111111111111,0.8888888888888888,243.11111111111111,1.8888888888888888,0.6827586206896552,284.0,2.3333333333333335,5.412564690793311,2.7777777777777777,25.0,97.11111111111111,0.8888888888888888,-2.5739002818210195,31.333333333333332,284.0,2.3333333333333335,8.081090992462704,1.4444444444444446,37.55555555555556,0.0,275.77777777777777,1.3333333333333333,100.88888888888889,1.0,275.77777777777777,1.3333333333333333,0,0,7,14,-1.0
2021,11,0,0,0.6596736596736598,303.8,2.5,3.7276583738894002,1.7,24.4,110.5,0.6,0.15700810120324604,40.5,303.8,2.5,11.567116545814438,1.8,53.3,0.1,269.2,1.8,114.6,1.0,269.2,1.8,0.6957831325301206,304.8888888888889,2.4444444444444446,4.31751700555813,1.5555555555555556,30.11111111111111,139.55555555555554,1.0,-2.0009954778576207,36.111111111111114,304.8888888888889,2.4444444444444446,13.021127737429858,1.222222222222222,67.22222222222223,0.4444444444444444,270.1111111111111,1.5555555555555556,101.22222222222223,0.7777777777777778,270.1111111111111,1.5555555555555556,2,1,7,7,2.5
2021,11,0,0,0.673076923076923,228.77777777777777,1.6666666666666667,7.150549010174313,3.2222222222222223,23.555555555555557,99.77777777777777,0.7777777777777778,-0.3679140550109285,27.11111111111111,228.77777777777777,1.6666666666666667,5.8851053547835726,0.6666666666666667,45.77777777777778,0.1111111111111111,287.6666666666667,1.3333333333333333,125.22222222222223,0.8888888888888888,287.6666666666667,1.3333333333333333,0.7243589743589745,270.1,1.8,7.169274070909443,2.4,30.4,125.8,1.6,-0.40925897921683096,29.9,270.1,1.8,11.889546456178188,1.0,58.2,0.1,221.3,1.4,116.6,0.6,221.3,1.4,0,0,7,7,2.5
2021,11,0,0,0.652542372881356,282.77777777777777,2.111111111111111,-1.0978502438610613,1.7777777777777777,22.77777777777778,100.22222222222223,0.8888888888888888,-0.18122581687169592,38.22222222222222,282.77777777777777,2.111111111111111,8.556367550477464,1.0,61.55555555555556,0.0,219.22222222222223,1.3333333333333333,155.11111111111111,1.3333333333333333,219.22222222222223,1.3333333333333333,0.6457142857142858,247.55555555555554,1.2222222222222223,-1.3178252479851846,2.0,25.11111111111111,94.66666666666667,0.6666666666666666,-0.9580975959816816,38.22222222222222,247.55555555555554,1.2222222222222223,2.541196746540314,1.1111111111111112,48.111111111111114,0.1111111111111111,244.33333333333334,1.3333333333333333,123.0,0.6666666666666666,244.33333333333334,1.3333333333333333,0,1,7,7,5.5
2021,11,0,0,0.6744791666666667,325.1111111111111,3.0,2.0390094863516404,1.3333333333333333,21.333333333333332,90.88888888888889,0.7777777777777778,-0.23437811896831898,41.55555555555556,325.1111111111111,3.0,11.878822278629421,1.3333333333333335,69.22222222222223,0.2222222222222222,267.8888888888889,1.8888888888888888,79.77777777777777,0.6666666666666666,267.8888888888889,1.8888888888888888,0.64797507788162,254.44444444444446,1.0,0.9978700602645733,2.2222222222222223,24.444444444444443,95.88888888888889,0.7777777777777778,-2.385604906513933,34.22222222222222,254.44444444444446,1.0,5.839747503768494,1.2222222222222223,51.666666666666664,0.1111111111111111,263.22222222222223,1.7777777777777777,122.55555555555556,0.7777777777777778,263.22222222222223,1.7777777777777777,2,1,8,15,11.5
2021,12,0,0,0.6592178770949721,220.3,0.8,-1.020572537805966,2.7,24.5,114.2,0.9,-0.9588186129870373,33.7,220.3,0.8,0.6463766253053016,1.3,56.9,0.0,248.9,1.7,140.5,1.1,248.9,1.7,0.6014760147601476,183.2,0.7,-3.3524993349303878,3.6,28.6,132.1,0.9,-0.1576947207359273,26.5,183.2,0.7,2.541188262577747,1.3,56.9,0.1,244.6,1.6,122.8,1.0,244.6,1.6,1,0,4,4,-2.0
2021,12,0,0,0.6906666666666667,296.0,2.2,4.0479764010052595,1.9,28.7,133.8,0.9,-1.925578386844866,36.7,296.0,2.2,11.135484111328584,1.4000000000000001,65.0,0.4,269.1,1.4,103.7,0.9,269.1,1.4,0.6791443850267379,304.1,1.6,2.4403085390019594,2.2,22.5,83.7,0.8,-3.7364872993783123,36.0,304.1,1.6,8.458033434865357,1.2000000000000002,67.5,0.0,233.6,1.8,132.1,1.0,233.6,1.8,0,0,4,4,7.0
2021,12,0,0,0.5878594249201278,214.6,2.2,-2.6093869535161485,1.7,28.7,117.9,0.9,-1.727751956907174,29.5,214.6,2.2,5.981152759753858,1.0,51.0,0.2,267.1,1.3,89.8,0.9,267.1,1.3,0.6564102564102564,283.9,2.1,4.366166026317235,1.5,25.3,118.8,1.2,1.1194110699583355,37.3,283.9,2.1,8.912850366750668,1.3,66.1,0.1,191.7,0.7,101.9,1.1,191.7,0.7,0,0,4,4,-7.0
2021,12,0,0,0.6833855799373041,270.4,2.2,5.063886677945506,2.8,26.3,103.3,1.0,-2.4650431809595137,31.0,270.4,2.2,8.518511309521232,1.4000000000000001,34.3,0.0,269.7,1.3,98.0,0.9,269.7,1.3,0.6446700507614213,250.1,1.4,-1.6052634375932002,2.1,24.4,90.7,0.7,-1.0491893679499136,38.8,250.1,1.4,2.7284632834157145,1.0,47.1,0.1,258.1,1.5,126.6,0.8,258.1,1.5,2,1,7,7,3.5
2021,12,0,0,0.6490683229813664,212.0,1.0,-0.8484124294290545,2.6,24.2,76.5,0.6,-4.6858228942454705,30.4,212.0,1.0,1.1708229110564408,1.6000000000000003,60.2,0.0,269.7,1.7,133.5,1.5,269.7,1.7,0.62,279.3,1.5,-4.138788586303506,2.7,20.9,78.9,0.6,-1.7786185939261894,39.0,279.3,1.5,1.744165169280936,2.3,55.5,0.0,296.7,1.7,132.0,2.0,296.7,1.7,0,0,7,7,3.0
2021,12,0,0,0.6267409470752089,228.0909090909091,1.6363636363636365,-1.439299127964515,1.6363636363636365,28.636363636363637,147.9090909090909,1.4545454545454546,2.5946245184621772,31.272727272727273,228.0909090909091,1.6363636363636365,7.678742969894734,0.7272727272727273,42.45454545454545,0.09090909090909091,260.09090909090907,2.272727272727273,111.63636363636364,0.36363636363636365,260.09090909090907,2.272727272727273,0.673611111111111,324.4,2.9,1.8462188752072073,1.3,21.9,91.2,0.8,-0.4467320674169423,42.1,324.4,2.9,11.59526009845249,1.3,66.2,0.2,257.8,1.8,78.4,0.6,257.8,1.8,0,0,7,6,-3.0
2021,12,0,0,0.5865921787709497,217.4,0.8,-4.591547130045766,1.9,22.7,112.5,1.0,0.0009852624354348637,34.8,217.4,0.8,0.056489719615749404,1.6,57.1,0.2,264.9,1.3,112.5,1.2,264.9,1.3,0.6584022038567493,244.6,1.5,-1.4312342227904797,2.0,23.0,78.6,0.4,-5.2100626034208295,35.6,244.6,1.5,2.2646180027402307,1.7000000000000002,51.1,0.0,251.4,2.0,123.3,1.0,251.4,2.0,0,0,7,10,-1.5
2021,12,0,0,0.6503496503496503,250.36363636363637,1.2727272727272727,0.23146852860175313,2.4545454545454546,22.454545454545453,77.36363636363636,0.6363636363636364,-3.4099068901522798,37.81818181818182,250.36363636363637,1.2727272727272727,5.114326270023698,1.3636363636363633,52.45454545454545,0.09090909090909091,290.8181818181818,1.8181818181818181,108.63636363636364,0.8181818181818182,290.8181818181818,1.8181818181818181,0.6062992125984252,216.63636363636363,0.9090909090909091,-4.4458738446504045,2.3636363636363638,28.636363636363637,115.54545454545455,1.0909090909090908,-0.45890012946391856,33.09090909090909,216.63636363636363,0.9090909090909091,0.2511233274226884,1.5454545454545452,59.63636363636363,0.09090909090909091,195.36363636363637,1.4545454545454546,114.54545454545455,0.7272727272727273,195.36363636363637,1.4545454545454546,2,1,7,7,-1.0
2021,12,0,0,0.7075208913649026,252.1818181818182,1.4545454545454546,5.884093757948921,2.0,28.181818181818183,116.27272727272727,1.1818181818181819,-0.49430176480241317,31.90909090909091,252.1818181818182,1.4545454545454546,7.309526564900427,1.3636363636363638,53.09090909090909,0.2727272727272727,229.63636363636363,1.1818181818181819,101.72727272727273,0.45454545454545453,229.63636363636363,1.1818181818181819,0.6657681940700808,244.72727272727272,1.2727272727272727,2.491432244464298,2.8181818181818183,30.90909090909091,129.0,1.4545454545454546,0.32916438198848735,32.63636363636363,244.72727272727272,1.2727272727272727,7.501642320867614,1.4545454545454544,61.0,0.18181818181818182,270.72727272727275,1.6363636363636365,97.18181818181819,1.0,270.72727272727275,1.6363636363636365,2,1,10,7,7.5
2021,12,0,0,0.6416666666666667,245.7,1.0,0.6555370347161961,2.2,23.3,92.9,0.7,-2.0132853626015206,34.5,245.7,1.0,3.7516616506954534,1.4000000000000001,49.5,0.1,268.7,1.8,119.7,0.8,268.7,1.8,0.6160990712074303,210.63636363636363,1.1818181818181819,0.29887079655718113,1.8181818181818181,30.727272727272727,153.36363636363637,1.5454545454545454,2.4126655949636886,27.636363636363637,210.63636363636363,1.1818181818181819,5.780790596962203,0.8181818181818182,54.27272727272727,0.09090909090909091,244.0,1.7272727272727273,116.54545454545455,1.0909090909090908,244.0,1.7272727272727273,2,1,6,7,-4.0
2021,12,0,0,0.6842105263157894,250.2,1.4,6.006250026807708,3.0,24.7,111.5,0.7,-2.86585075413947,32.8,250.2,1.4,9.992729853744894,1.1,46.3,0.0,233.4,1.3,110.1,0.6,233.4,1.3,0.6607594936708862,292.7,2.2,-1.1747377427292567,1.8,23.1,106.1,1.0,-0.027595019256541776,38.5,292.7,2.2,9.415463885655209,1.0,62.9,0.0,224.6,1.5,145.1,1.3,224.6,1.5,2,1,14,7,-2.5
2021,12,0,0,0.6585365853658536,257.1818181818182,2.0,4.524725892136928,2.0,25.636363636363637,108.0,0.6363636363636364,0.1702225114242479,31.727272727272727,257.1818181818182,2.0,10.192160056767158,0.7272727272727273,46.0,0.0,231.9090909090909,1.6363636363636365,105.63636363636364,0.8181818181818182,231.9090909090909,1.6363636363636365,0.6730245231607629,302.1,2.4,0.675834012646917,1.5,24.3,97.9,0.7,-2.3218480439010913,36.3,302.1,2.4,11.597909590905445,1.1,43.1,0.0,263.3,1.2,105.2,1.1,263.3,1.2,2,1,7,13,-2.0
2021,12,0,0,0.6456953642384106,246.6,1.5,0.6655013287184903,1.9,29.1,123.2,1.2,-0.6755845681327115,29.0,246.6,1.5,9.51977858478167,1.3,64.0,0.2,218.7,1.3,115.9,1.3,218.7,1.3,0.6808510638297872,278.6,2.1,1.9634683748238053,1.4,28.0,119.2,0.5,-2.812608468811492,35.9,278.6,2.1,11.087279935616522,0.6,69.3,0.2,273.0,1.7,127.0,0.8,273.0,1.7,2,1,7,7,3.5
2021,12,0,0,0.6460674157303371,270.5,1.4,0.9483379566109805,3.4,31.6,151.0,1.2,0.7971877968056701,34.5,270.5,1.4,6.451273504210235,1.3,50.2,0.0,296.7,1.6,88.6,1.0,296.7,1.6,0.6377708978328174,222.9090909090909,1.0,1.385583158348364,2.8181818181818183,29.90909090909091,156.8181818181818,1.5454545454545454,2.177947566348052,28.09090909090909,222.9090909090909,1.0,6.713595282034337,1.0,66.0,0.09090909090909091,233.0,1.9090909090909092,101.36363636363636,1.0,233.0,1.9090909090909092,2,1,7,7,3.0
2021,12,0,0,0.6586826347305389,240.3,1.5,2.847929132084757,2.3,28.1,122.9,0.7,-1.3428706577075509,32.6,240.3,1.5,4.842617063394625,1.5,52.2,0.1,280.0,2.4,98.5,0.8,280.0,2.4,0.6608391608391607,226.6,1.5,5.876971813205039,3.3,23.1,98.4,0.8,-0.41279957133743783,26.9,226.6,1.5,5.5663388665417575,0.6,42.9,0.1,291.7,1.4,122.2,0.9,291.7,1.4,2,1,8,8,-1.0
2021,13,0,0,0.5860058309037901,209.9090909090909,2.090909090909091,-3.333727878618989,1.7272727272727273,28.363636363636363,111.18181818181819,0.8181818181818182,-2.65675638875719,29.363636363636363,209.9090909090909,2.090909090909091,5.231457886421918,1.0,48.54545454545455,0.18181818181818182,266.45454545454544,1.5454545454545454,91.9090909090909,0.8181818181818182,266.45454545454544,1.5454545454545454,0.6895734597156398,303.1818181818182,2.1818181818181817,3.507184663871143,1.8181818181818181,27.90909090909091,127.45454545454545,0.9090909090909091,-1.9511514976386437,37.63636363636363,303.1818181818182,2.1818181818181817,11.01162133215417,1.2727272727272727,74.18181818181819,0.45454545454545453,278.54545454545456,1.3636363636363635,107.27272727272727,1.0,278.54545454545456,1.3636363636363635,0,0,7,7,-6.0
2021,13,0,0,0.6581632653061225,239.63636363636363,1.4545454545454546,-1.4885515451929476,1.9090909090909092,23.545454545454547,85.0,0.5454545454545454,-4.902771019690094,34.90909090909091,239.63636363636363,1.4545454545454546,2.7212323616633722,1.6363636363636362,48.81818181818182,0.0,249.27272727272728,1.9090909090909092,124.9090909090909,0.9090909090909091,249.27272727272728,1.9090909090909092,0.6781115879828326,315.45454545454544,2.727272727272727,1.7696502485845245,1.3636363636363635,22.363636363636363,95.81818181818181,1.0909090909090908,0.42498087381240607,41.36363636363637,315.45454545454544,2.727272727272727,10.528390112629634,1.3636363636363638,64.18181818181819,0.18181818181818182,262.1818181818182,1.9090909090909092,81.0,0.6363636363636364,262.1818181818182,1.9090909090909092,0,0,7,7,-11.0
2021,13,0,0,0.6032258064516128,195.36363636363637,0.7272727272727273,-3.2568921735793244,3.3636363636363638,28.636363636363637,126.27272727272727,0.8181818181818182,-1.196249462303211,27.454545454545453,195.36363636363637,0.7272727272727273,3.632754807287491,1.2727272727272727,56.27272727272727,0.09090909090909091,237.9090909090909,1.6363636363636365,118.54545454545455,0.9090909090909091,237.9090909090909,1.6363636363636365,0.7331460674157303,275.3636363636364,1.8181818181818181,7.286808078985163,2.3636363636363638,30.636363636363637,123.0,1.5454545454545454,-0.7385098153175588,31.181818181818183,275.3636363636364,1.8181818181818181,12.508492027222694,0.9090909090909092,55.81818181818182,0.09090909090909091,220.0,1.2727272727272727,113.81818181818181,0.6363636363636364,220.0,1.2727272727272727,0,0,10,14,-7.5
2021,13,0,0,0.6918604651162791,263.09090909090907,2.090909090909091,6.11158037454328,2.727272727272727,27.363636363636363,111.9090909090909,1.1818181818181819,-1.214108446356083,30.363636363636363,263.09090909090907,2.090909090909091,8.402121751016201,1.3636363636363635,32.81818181818182,0.09090909090909091,269.09090909090907,1.2727272727272727,93.72727272727273,0.8181818181818182,269.09090909090907,1.2727272727272727,0.6583143507972665,293.6363636363636,2.1818181818181817,-1.3803422876346845,1.9090909090909092,22.545454545454547,103.0,0.9090909090909091,0.11756541755339614,39.0,293.6363636363636,2.1818181818181817,8.734243456576316,1.0909090909090908,64.0,0.0,218.27272727272728,1.4545454545454546,145.27272727272728,1.3636363636363635,218.27272727272728,1.4545454545454546,0,0,7,7,2.5
2021,13,0,0,0.671018276762402,215.8181818181818,0.9090909090909091,0.08883122365914385,2.5454545454545454,24.0,110.72727272727273,0.8181818181818182,-1.094973808540837,32.90909090909091,215.8181818181818,0.9090909090909091,1.140656494659354,1.2727272727272727,57.81818181818182,0.0,255.0909090909091,1.6363636363636365,133.9090909090909,1.0,255.0909090909091,1.6363636363636365,0.6772616136919316,277.09090909090907,2.090909090909091,1.6028442624529895,1.3636363636363635,27.09090909090909,114.45454545454545,0.5454545454545454,-3.246464377803176,35.54545454545455,277.09090909090907,2.090909090909091,10.266409127370041,0.7272727272727273,66.45454545454545,0.2727272727272727,269.09090909090907,1.6363636363636365,134.36363636363637,1.0,269.09090909090907,1.6363636363636365,2,1,10,7,-7.0
2021,13,0,0,0.6494252873563219,207.0909090909091,1.0909090909090908,-0.9432797524187453,2.8181818181818183,24.181818181818183,78.27272727272727,0.5454545454545454,-4.474132550045798,30.0,207.0909090909091,1.0909090909090908,0.763522333479553,1.5454545454545452,57.63636363636363,0.0,258.3636363636364,1.5454545454545454,135.63636363636363,1.5454545454545454,258.3636363636364,1.5454545454545454,0.6253101736972704,234.58333333333334,1.75,-1.739435221977636,1.75,27.916666666666668,144.5,1.4166666666666667,2.699857239885853,32.25,234.58333333333334,1.75,7.378384820676601,1.0,44.416666666666664,0.08333333333333333,257.25,2.1666666666666665,114.16666666666667,0.6666666666666666,257.25,2.1666666666666665,0,0,7,7,-10.0
2021,13,0,0,0.6652173913043478,248.66666666666666,1.25,1.3640673727806283,2.4166666666666665,23.833333333333332,80.16666666666667,0.75,-3.258441909705711,37.25,248.66666666666666,1.25,5.751675744976878,1.25,51.0,0.16666666666666666,281.5,1.6666666666666667,104.91666666666667,0.8333333333333334,281.5,1.6666666666666667,0.6410256410256411,241.72727272727272,1.0,0.3140998884345306,2.090909090909091,23.636363636363637,90.81818181818181,0.6363636363636364,-2.4385338886988164,34.0,241.72727272727272,1.0,3.959140342488929,1.2727272727272727,46.36363636363637,0.09090909090909091,256.0,1.6363636363636365,127.72727272727273,0.8181818181818182,256.0,1.6363636363636365,2,1,7,7,6.5
2021,13,0,0,0.6179245283018867,267.09090909090907,1.3636363636363635,-4.9882041891743,2.8181818181818183,22.09090909090909,86.0,0.7272727272727273,-1.0403315997294174,37.54545454545455,267.09090909090907,1.3636363636363635,1.538722582729517,2.1818181818181817,54.09090909090909,0.0,284.09090909090907,1.7272727272727273,128.72727272727272,1.8181818181818181,284.09090909090907,1.7272727272727273,0.6016949152542372,203.83333333333334,1.0833333333333333,-0.9155872393496639,1.75,30.916666666666668,157.91666666666666,1.5,2.6498334405155557,27.75,203.83333333333334,1.0833333333333333,4.081480442953699,1.0833333333333333,51.916666666666664,0.08333333333333333,240.5,1.6666666666666667,112.66666666666667,1.0,240.5,1.6666666666666667,0,0,7,7,-5.0
2021,13,0,0,0.6600985221674878,302.09090909090907,2.4545454545454546,-0.2066675735761538,1.5454545454545454,23.90909090909091,95.18181818181819,0.6363636363636364,-2.515104956847963,36.54545454545455,302.09090909090907,2.4545454545454546,11.030027420769045,1.1818181818181819,41.90909090909091,0.0,267.27272727272725,1.2727272727272727,104.0,1.0909090909090908,267.27272727272725,1.2727272727272727,0.5825,218.36363636363637,0.8181818181818182,-4.673360294055085,1.8181818181818181,23.181818181818183,115.0909090909091,0.9090909090909091,0.09790545696438588,35.36363636363637,218.36363636363637,0.8181818181818182,0.0823626050123313,1.6363636363636365,55.81818181818182,0.18181818181818182,258.09090909090907,1.2727272727272727,115.81818181818181,1.2727272727272727,258.09090909090907,1.2727272727272727,2,1,7,7,14.0
